ilan_linki,aciklama,fiyat,ilan_no,ilan_tarihi,marka,seri,model,yıl,km,vites,yakıt,kasa,renk,motor_hacmi,motor_gücü,çekiş,boya_durumu,takasa_uygunluk,kimden,orjinal_parcalar,lokal_boyalı_parcalar,boyalı_parcalar,değişmiş_parcalar,belirtilmemiş_parcalar
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-exclusive/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-exclusive-2013-model-acil-satilik/30287713,"2013 Passat B7 Makam Kasa. Fiyatı dibe çekmemin sebebi Alacağım arabayı bulduğum için acil satıyorum. aracın başında abartılmayacak şekilde cuzi pazarlık yapılır. kaputta yüzeysel macunsuz boya vardır kaput orjinal, sağ ve sol ön kapıda ayar için sök tak vardır, sağ ön çamurlukta avuç içi kadar lokal vardır .kaporta boya olarak temizdir. araç 105 liktir. üstüne para verebileceğimiz 2015 model üstü araçlara takas olur (superB, peugeot 3008, Tucson, BMW vb.)(aracımız fotoğraflardaki gibi diri ve temizdir, kapalı otopark arabasıdır, tüm bakımları zamanında yapılmıştır, ara ara kullandığımız tertemiz aile aracıdır 2013 model araba sonuçta sıfır bir araba değil ufak tefek şeyleri olabilir)",840000,30287713.0,17 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Exclusive,2013.0,277.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,-,Sağ Ön Çamurluk,Motor Kaputu,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hatasiz-boyasiz-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model-istanbul/30659320,"2015 PASSAT 1.6 TDİ BMT COMFORTLİNE DSG

HATASIZ BOYASIZ DEGİŞENSİZ HASAR KAYITSIZ

ARACIN BAKIMLARI ZAMANINDA DÜZENLİ OLARAK

ARACIMIZ İÇ VE DIŞ KONDİSYON OLARAK KUSURSUZ TEMİZLİKTEDİR

CAM TAVAN

LEDLİ MERCEKLİ FAR

18 DARTFORD JANT

HIZ SABİTLEYİCİ

FAR SENSÖRÜ

YAĞMUR SENSÖRÜ

ANAHTARSIZ ÇALIŞTIRMA

ÖN - ARKA PARK SENSÖRÜ

Kavrama

Voland

Yağ bakımı

Güçlendirilmiş dsg tüpü

Şanzıman yağı

Mekatronik yagı

Yukarıda yazan bakımları 2 bin km önce yapılmış olup faturası mevcuttur

Detaylı resimler hazırlanıyor",1572000,30659320.0,02 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,159.000 km,Yarı Otomatik,Dizel,Sedan,Mavi (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/2017-model-hatasiz-1-6-tdi-dsg-impression-paket-b8-kasa-passat/30258800,"**ARAÇ BİLGİSİ**

**2017 MODEL 1.6 TDİ DSG**

**IMPRESSION PAKET B8 KASA PASSAT**

**BOYA KAPORTA BİLGİSİ**

**ARAÇTA BOYA HATA YOKTUR**

**SADECE BAGAJDA EL KADAR YAMA VAR**

**BAŞKA HATA YOKTUR**

**KM BİLGİSİ**

**ORJİNAL 249.000 KM DE**

**AKTİF BİNİLEN ARAÇTIR**

**KM DEĞİŞİKLİK GÖSTEREBİLİR**

**HASAR KAYDI BİLGİSİ**

**HASAR KAYDI YOKTUR**

**HER TÜRLÜ ARAÇLA TAKAS OLUR**

**İLETİŞİM**

**CEBRAİL YAŞAR**

**(((0544)))(((448)))(((27)))(((27)))**

**YER : GAZİANTEP**",1185000,30258800.0,12 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017.0,245.000 km,Otomatik,Dizel,Sedan,Füme,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",Arka Kaput,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/orhan-gazi-den-2016-model-degisensiz-1-6tdi-comfortline-passat/30384507,"**ORHAN GAZİ OTOMOTİV DEN**

**-2016 MODEL PASSAT 1.6TDI COMFORTLİNE DEĞİŞENSİZ**

**-MODEL YILI : 2016**

**-VİTES:OTOMATİK**

**-DIŞ RENK :BEYAZ**

**-İÇ RENK :SİYAH**

**-DÖŞEME :KUMAŞ**

**-KM:295.000**

**- DONANIMLAR -**

**DİJİTAL KLİMA**

**ELEKTRİKLİ FAAL AKSAMLAR**

**HIZ SABİTLEME**

**YOKUŞ KALKIŞ DESTEĞİ**

**FAR SENSÖRÜ**

**YAĞMUR SENSÖRÜ**

**PARK MANEVRA FRENİ**

**EKSPERTİZ DURUMU**

**-Motor, Şanzıman ve Yürüyen Aksamı Kusursuzdur**

-Şase Direkler Podyeler İŞLEMSİZ

**DEĞİŞENSİZ**

**YANLAR BOYALI EXPER RAPORU FOTORAFLARDA YÜKLÜ**

**HASAR SORGULAMA**

**- TRAMER KAYDI  8.500TL**

**DETAYLI BİLGİ İÇİN :**

**0531 822 85 14**

**0541 822 85 14**

**DİGER İLANLARIMIZ İÇİN**",1090000,30384507.0,06 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,295.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-trendline-2018-model/30365658,Sadece sağ arka çamurluk boyalı gerisi hatasızdır hasar kaydı yok,1275000,30365658.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2018.0,201.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,"Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,Sağ Arka Çamurluk,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2019-model/29730361,"ARAÇ YETKİLİ SERVİS BALIMLIDIR.   
DEĞİŞENİ YOKTUR",1625000,29730361.0,19 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019.0,84.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı",-,-,"Arka Kaput, Sol Arka Çamurluk, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/onal-car-2017-passat-1-6-tdi-comfortline-ici-bej/30195534,"**ÖNAL CAR**

**2017**

**VW PASSAT 1.6 TDI DSG COMFORTLİNE 120 HP**

**142.000 KM**

**YEDEK ANAHTARI VE KİTAPÇIĞI MEVCUT**

**DONANIM ÖZELLİKLERİ**

GÖRSEL DESTEKLİ GERİ GÖRÜŞ

YOKUŞ KALKIŞ DESTEĞİ

 DOKUNMATIK EKRAN

MULTİMEDYA SİSTEMİ

NAVİGASYON SİSTEMİ

FONKSİYONEL DERİ DİREKSİYON

BEL DESTEKLİ ÖN KOLTUK

ÖZEL KUMAŞ KOLTUKLAR 

ÖN ARKA KOL DAYAMA

START-STOP

HIZ SABİTLEME

YOL BİLGİSAYARI

SOĞUTMALI TORPİDO

ÇİFT BÖLGE DİJİTAL KLİMA

MERCEKLİ ADAPTİF FAR

FAR SENSÖRÜ

YAĞMUR SENSÖRÜ

ALAŞIM JANTLAR

BLUETOOTH - USB - AUX 

ISOFİX

EKSPERTİZ & TRAMER 

**BOYA** : sol arka çamurluk, Bagaj , sağ arka kapı

**DEĞİŞEN** : sol ön çam , sol ön kapı

**TRAMER** : 12.000 TL 

**---------------------------------------**

**ANLAŞMALI OLDUĞUMUZ BİR ÇOK BANKA VE FİNANS KURULUŞLARINDAN TAŞIT KREDİSİ İMKANI**

**TAKAS VADE VE KREDİ KARTINA TAKSİT SEÇENEKLERİMİZ MEVCUTTUR.**

**TÜM ARAÇLARIMIZ KM VE EKSPERTİZ GARANTİLİDİR.**

**DİLEDİĞİNİZ YERE GÖSTEREBİLİRSİNİZ.**

**--------------------------------**

**ADRES**

**GÖZTEPE MAH. İSTOÇ OTO TİCARET MERKEZİ 6. CADDE**

**P- BLOK  NO : 24 BAĞCILAR / İSTANBUL**",1299500,30195534.0,13 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017.0,142.000 km,Otomatik,Dizel,Sedan,Siyah,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon",-,"Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı","Sol Ön Kapı, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ht-motors-2017-passat-1-6tdi-otomatik/28049923,"~HT MOTORS~  
  
  
  
2017 Passat 1.6tdi bluemotion comfortline  
Standart comfortline donanıma ilave olarak, aracımızda ergoaktif koltuklar bulunmaktadır.  
  
Tüm ağır bakımları tarafımızca yaptırılmıştır. Yaşına göre emsalsiz temizliktedir.  
  
Alışverişlerinizde kredi kartı geçerlidir.  
Kendi bünyemizde 2-3 aya kadar senetle taksitlendirme ve takas seçeneğimiz mevcuttur.  
  
Detaylı bilgi için arayabilirsiniz.",1250000,28049923.0,07 Mart 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017.0,215.000 km,Otomatik,Benzin,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon","Sağ Arka Kapı, Sağ Ön Kapı","Sağ Ön Çamurluk, Motor Kaputu",-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/hasayaz-otomotiv-busines-1-6-dizel-passat-hatasiz-ayarinda/30693006,"******![HASAYAZ OTOMOTİV](https://arabam.com/galeri/hasayaz-motors/stores/logos/17/56/03/1d7fc2f9cd9c43c9167650ec3deca6ee5f0af0ae.png)******

*********Neden Hasayaz Otomotiv*********?****

*********- satışa sunduğumuz tüm araçlar TSE belgeli ekspertiz firmaları tarafından kontrol edilmektedir. Sürprize yer yok.  
- bünyemizde ağır hasarlı , abartılı tramerli, yüksek kilometreli ve de yorgun araçlar satışa sunulmamaktadır.  
- satışa sunduğumuz tüm araçların iç - dış temizliği,koruma ve eksiklerinin giderilmesi tarafımızca hizmet olarak sunulur.  
-*******Hasayaz Otomotiv*******bünyesindeki tüm araçların eskpertiz raporları günceldir. Raporun aksine bir durumla karşılaşıldığında, siz değerli misafirlerimizin maddi mağduriyetinin tarafımızca karşılaşılanmasını görev biliriz.  
Herkese mutlu günler ve sağlık diliyoruz*********

****![](https://i.hizliresim.com/NL0g7Q.png)****

***********MARKA: WOLKSWAGENN***********

***********MODEL: 1.6TDİ BUSİNESS***********

***********YIL: ﻿2020***********

***********KİLOMETRE: 124.000km***********

***********VİTES: OTOMATİK***********

***********![](https://i.hizliresim.com/od48oQ.png)***********

**LEKTİRİKLİ KOLTUK**

**Bİ LED ZENON**

**TABLET EKRAN**

**ELEKTİRİKLİ BEL YASTIĞI**

**GÜNDÜZ FARLARI**

**ISITMALI YAN AYLANAR**

**FONKSİYONEL DİREKSİYON**

**ELEKTİRİKLİ EL FRENİ**

**START STOP**

**3 BÖLGE DİĞİTAL KLİMALI**

**FAR SENSÖRÜ YAĞMUR SENSÖRÜ**

**ÖN ARKA KOL DAYAMA**

**YOKUŞ KALKIŞ DESTEĞİ**

**LASTİK BASINC SENSÖRÜ**

**İSOFİX**

**YOL BİLGİSAYARI**

**HIZ SABİTLEYİCİ**

**YORGUNLUK TESPİTİ**

**HIZ SINIRLIYICI**

**AUX USB RADYO CD ÇALAR**

**CAR PLAY ANDROİD**

**BLUETOOTH**

**F 1**

**GÖRSEL PARK DESTEĞİ**

**ANAHTARSIZ ÇALIŞTIRMA**

**AUTO HOLD**

****![](https://i.hizliresim.com/nb0mZ5.png)****  
  

***ŞEMADA İŞARETLENMİŞTİR.***

***TRAMER : 87.000 PARÇA PARÇA HALİNDE***",1575000,30693006.0,03 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,124.000 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Tavan, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon","Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Sol Arka Kapı",Motor Kaputu,Sağ Ön Çamurluk,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2016-model/30593688,Volkswagen Passat 1.6 TDi BlueMotion Comfortline,1350000,30593688.0,30 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,250.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/volkswagen-passat-1-6-dizel-otomatik-dusuk-km/29920448,"**VOLKSWAGEN PASSAT 1.6 TDI BlueMotion COMFORTLİNE OTOMATİK**

**BU FİYATA BU KONDİSYONDA BU KM de Yok**

**BÜTÜN BAKIMLARI GÜNÜ GÜNÜNE YAPILMIŞTIR. SON SIVI BAKIMI YENİ YAPILMIŞTIR.****MOTOR YÜRÜYEN GÜZELDİR.**

**ŞANZIMANDA VURUNTU TİTREME GEÇ DOLDURMA KESİNLİKLE YOKTUR.**

**KREDİ KARTI GEÇERLİDİR.Zıraat Karta 12 Ay Taksit Diğer Banka Kartlarına Tek Çekim**

**EXPER DURUMU**

**1 PARÇA KAPUT DEĞİŞEN, ÇAMURLUK BOYALIDIR.**

**İÇ KISIMLARDA İŞLEM DARBE KESİNLİKLE YOKTUR.**

**TRAMER 250 ₺ (İKİ YÜZ ELLİ TL)**

**ÖZELLİKLERİ**

**Yağmur Sensörü**

**Far sensörü**

**Elektrikli / Isıtmalı / Yan Aynalar**

**Isı Yalıtımlı Ön Cam**

**Koyu Karartılmış Arka Camlar**

**Ön Ve Arka Park Sensörü**

**Çift Bölgeli Otomatik Klima**

**Yükseklik ve Derinlik Ayarlı Direksiyon**

**Yol Bilgisayarı**

**Hız Sabitleme Sistemi (Cruise Control)**

**Çok Fonksiyonlu Deri Direksiyon**

**Deri Vites Topuzu**

**Ön / Arka Kol Dayama**

**Elektrikli Ön / Arka Camlar**

**Bluetooth**

**Kararan Dikiz Aynası**

**Elektrikli Park Freni**

**Sürücü Koltuğu Yükseklik Ayarı**

**Sürücü Koltuğu Bel Destek Ayarı**

**Ön / Arka Okuma Lambaları**

**Dijital Gösterge Paneli**

**ABS (Anti Blokaj Fren Sistemi) / ASR (Elektronik Patinaj Önleme Sistemi)**

**Lastik Basınç Uyarısı**

**Auto Hold (Yokuş Kalkış Destek Sistemi)**

**Uzaktan Kumandalı Merkezi Kilit Sistemi**

**ÇELİK Alaşımlı Jantlar..vs**","1245000 
1220000",29920448.0,27 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,152.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Ön Tampon, Arka Tampon",-,"Sağ Ön Çamurluk, Sol Ön Çamurluk",Motor Kaputu,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/1-59-oranla-kredi-karta-12-taksit-passat-comfortline-cam-tavan/30466626,"**YETKİ BELGE NO: 3401618**

**ALİ OĞLU OTOMOTİV ATAŞEHİR**

**HEMEN KREDİ BAŞVURUSU için**

**0 539 989 87 83**​

**KULLANILABİLİR KREDİ MİKTARI**

**1.99 ORANLA 12 AY KREDİ İMKANI**

**1.59 ORANLA  BANKADAN.BİREYSELE 12 AYA KADAR : 300.000 TL**

**OTOSORDAN KKB 1.50 PUAN OLAN KİŞİLER 1 MİLYON KADAR KREDİ**​

**TÜM KREDİ KARTLARINA 2.49 ORANLA 12 TAKSİT İMKANI**

KDV DAHİL %20 FATURA AVANTAJI  
\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_

2019

VOLKSWAGEN PASSAT

1.6 TDİ BLUEMOTION COMFORTLİNE DSG 120HP

TABLET EKRAN\_ CAM TAVAN

 + MAUN TRİMLER +LONDON CANTLAR

\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_

KAPUT DEGİŞEN

ARKA İKİ ÇAMURLUK SAĞ ÖN ÇAMURLUK BOYA

SAĞ İKİ KAPI SACI DEGİŞEN

TRAMER KAYDI

 3 BİN TL 

​",1415000,30466626.0,09 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019.0,142.000 km,Otomatik,Dizel,Sedan,Siyah,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Arka Kaput, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon","Sağ Arka Çamurluk, Sol Arka Çamurluk",Sağ Ön Çamurluk,"Sağ Arka Kapı, Sağ Ön Kapı, Motor Kaputu",-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2014-hatasiz-degisensiz-boyasiz-1-6tdi-dsg-comfortline-dusuk-km/30371304,"**ARACIMIZ ÇOK TEMİZ VE FULL BAKIMLIDIR**

****İÇİ DIŞI SIFIR GİBİDİR**

**YILLARCA TEK EL KULLANILMIŞ BİR ARAÇTIR****

**HATA BOYA DEĞİŞEN YOKTUR**

**ŞASE PODYE AİRBAG İŞLEM YOKTUR**

**HASAR KAYDI 5.500**

**KİLOMETRESİ KESİNLİKLE ORJİNALDİR**

**KAVRAMA TURBO VE ENJEKTÖR BAKIMLARI YENİDİR**

**HERHANGİ MASRAFI YOKTUR**

**İÇİ DIŞI PIRIL PIRILDIR**

**MODELİNİN EN DOLU PAKETİDİR**

**ALT TAKIM ÖN TAKIM SORUNSUZDUR**

**ÇALIŞMAYAN AKSAMI YOKTUR**

**SÖYLENİLEN HARİCİ BİR DURUM ÇIKMAZ**

**KREDİ KARTINA 12 AY TAKSİT İMKANI**

**PAZAR GÜNLERİ AÇIĞIZ**",979000,30371304.0,09 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,215.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2012-hatasiz-passat-comfortline/29920976,"ARACIMIZ 2012 MODEL PASSAT 1.6 TDI COMFORTLİNE   
  
ARACIMIZ DA DEĞİŞEN YOKTUR   
  
SADECE BAGAJ KAPAĞI ÜSTÜNDE LOKAL BOYA VARDIR   
  
4 BİN TL TRAMER VARDIR   
  
TRİGER BASKI BALATA BAKIMI YENİDİR  
  
SIVI BAKIMLARI YAPILMIŞTIR  
  
ARACIMIZ DA EXTRA OLARAK YANINDA  
4 YAZLIK 4 KIŞLIK LASTİK VERİLECEKTİR  
  
ARACIMIZ İÇİ DIŞI TEMİZDİR",925000,29920976.0,27 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012.0,205.000 km,Düz,Benzin,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",Arka Kaput,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2011-model/29032113,Öncelikle selemun aleyküm aracım 200 binde tiriger enjektör bakımları yapıldı Balat’a ve diskleri sıfır değiştirildi aracım bakımlı binimi  yolu sessiz ve güzeldir üs model alacağım için satıyorum aracımda sanruf otamatik park takas sistemi vardır boyalı parçaları resimlerde vardır hasar kaydı yoktur pazarlık sünnettir.Alan arkadaşa hayırlı olsun,870000,29032113.0,17 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2011.0,218.000 km,Düz,Dizel,Sedan,Füme,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,-,-,"Sağ Arka Çamurluk, Sağ Ön Çamurluk","Sağ Arka Kapı, Sol Ön Kapı","Arka Kaput, Sol Arka Çamurluk, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/canbey-motors-r-line-donusumlu/30484943,"ARACIMIZ KOMPİLE R-LİNE ÇEVİRİLMİŞTİR EMSALSİZ DOLULUKTADIR 5 BÖLGE CAMERA MEVCUT RESİMLERDE HER ŞEY BELLi ARAÇ CAM TAVANLI DOLU Bİ ARAÇ TIR   
YANLARDA 3 DEĞİŞEN 1BOYA 1UFAK LOKAL MEVCUTTUR HASAR KAYDI PARÇA PARÇA 10 BİN ₺ ÖNEMSİZ Bİ HASARI VAR YAĞ BAKIMI YENİ YAPILDI MOTOR ŞANZIMAN ALTAKIM SORUNSUZ MASRAFSIZDIR !!! BOYA DEĞİŞEN LER YANLARDADIR TAKINTILILAR ARAMASIN !!",1285000,30484943.0,10 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,229.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Arka Kaput, Tavan, Sol Arka Kapı, Sol Ön Kapı, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",Sol Arka Çamurluk,Sağ Ön Çamurluk,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı",-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/29601341,"B7 kasa passat 1.6 tdi blumotion dsg otomatik  tutulan modeldir.arka bagaj ve tampondan dolayı tramer vardır . Triger seti ve yağ bakımları yapılmştır aracın airbağ şase ve direkkerde önden kazası yoktur  
  
 2013 MODEL SİYAH PASSAT 1.6  TDI       BLUEMOTİON takas olur

• ⁠•ABS, ASR, ESP, EBD

•Hız sabitleyici (Cruise Control)

•Yokuş kalkış desteği

•Ön ve arka park sensörleri

•Otomatik kararan iç dikiz aynası

•Konfor ve İç Mekan:

•Çift bölgeli otomatik klima

•Elektrikli ve ısıtmalı yan aynalar

•Elektrikli park freni (Auto-Hold)

•Fonksiyonel ve ayarlanabilir direksiyon simidi

•Ön ve arka kol dayama

•Elektrikli bel desteği ￼ ￼

•Aydınlatma ve Görüş:

•LED gündüz farları

•Otomatik yanan farlar

•Yağmur sensörü ￼

•Multimedya ve Bağlantı:

•Dokunmatik ekranlı bilgi-eğlence sistemi

•Bluetooth bağlantısı

•Yol bilgisayarı ￼",720000,29601341.0,13 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,268.000 km,Yarı Otomatik,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,-,-,"Sağ Arka Çamurluk, Sol Arka Çamurluk, Sağ Ön Kapı","Arka Kaput, Sağ Arka Kapı, Sağ Ön Çamurluk","Tavan, Sol Arka Kapı, Sol Ön Kapı, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
